LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList,blk_id,label
175,81110,2253,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609']",['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609'],Unavailable
176,81110,2337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1547954353065580372,E7,Verification succeeded for <*>,['blk_-1547954353065580372'],['blk_-1547954353065580372'],Anomaly
177,81110,2914,4955,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-8524274644018377752', '/10.251.42.16:33011', '/10.251.42.16']",['blk_-8524274644018377752'],Normal
178,81110,3441,4986,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-2015110815660478655', '/10.251.35.1:53344', '/10.251.35.1']",['blk_-2015110815660478655'],Normal
179,81110,3502,4937,INFO,dfs.DataNode$PacketResponder,Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149,E3,Received block <*> of size <*> from <*>,"['blk_7484759945731484842', '67108864', '10.251.203.149']",['blk_7484759945731484842'],Normal
180,81110,4247,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.39.242', 'blk_-4110733372292809607', '67108864']",['blk_-4110733372292809607'],Normal
181,81110,10354,5184,INFO,dfs.DataNode$PacketResponder,Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143,E3,Received block <*> of size <*> from <*>,"['blk_-7152190882826520998', '67108864', '10.250.14.143']",['blk_-7152190882826520998'],Normal
182,81110,10438,4917,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-6543889749770222531', '/10.251.107.98:56224', '/10.251.107.98']",['blk_-6543889749770222531'],Normal
183,81110,10506,5128,INFO,dfs.DataNode$PacketResponder,Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245,E3,Received block <*> of size <*> from <*>,"['blk_8772892713521115147', '67108864', '10.251.194.245']",['blk_8772892713521115147'],Normal
184,81110,10525,5099,INFO,dfs.DataNode$PacketResponder,Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176,E3,Received block <*> of size <*> from <*>,"['blk_-6979800421545566530', '67108864', '10.250.10.176']",['blk_-6979800421545566530'],Normal
185,81110,10543,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446'],Unavailable
186,81110,10629,5132,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4799092443170733505 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-4799092443170733505']",['blk_-4799092443170733505'],Normal
187,81110,10759,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258'],Unavailable
188,81110,10801,5186,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5215520749152394224 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-5215520749152394224']",['blk_-5215520749152394224'],Normal
189,81110,10815,5133,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_397848436489409658 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_397848436489409658']",['blk_397848436489409658'],Normal
190,81110,10851,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.199.86', 'blk_-9181958042427679309', '67108864']",['blk_-9181958042427679309'],Normal
191,81110,10917,5109,INFO,dfs.DataNode$PacketResponder,Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79,E3,Received block <*> of size <*> from <*>,"['blk_-5124326558394984439', '67108864', '10.251.122.79']",['blk_-5124326558394984439'],Normal
192,81110,10918,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.106.37', 'blk_-4741127506068309449', '67108864']",['blk_-4741127506068309449'],Normal
193,81110,10932,5174,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4937215748597091532 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-4937215748597091532']",['blk_-4937215748597091532'],Normal
194,81110,11001,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.25.237', 'blk_541463031152673662', '67108864']",['blk_541463031152673662'],Normal
195,81110,11100,5230,INFO,dfs.DataNode$PacketResponder,Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101,E3,Received block <*> of size <*> from <*>,"['blk_-7514806214244798312', '67108864', '10.250.15.101']",['blk_-7514806214244798312'],Normal
196,81110,11133,5157,INFO,dfs.DataNode$PacketResponder,Received block blk_-7007208336332784130 of size 67108864 from /10.251.27.63,E3,Received block <*> of size <*> from <*>,"['blk_-7007208336332784130', '67108864', '10.251.27.63']",['blk_-7007208336332784130'],Normal
197,81110,11237,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_6996194389878584395,E7,Verification succeeded for <*>,['blk_6996194389878584395'],['blk_6996194389878584395'],Anomaly
198,81110,11335,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-6836642008179678048 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.71.146', 'blk_-6836642008179678048', '67108864']",['blk_-6836642008179678048'],Normal
199,81110,11352,5321,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8060713381303305129 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_8060713381303305129']",['blk_8060713381303305129'],Normal
200,81110,11406,5296,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5760391051658436046 src: /10.251.42.84:59752 dest: /10.251.42.84:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_5760391051658436046', '/10.251.42.84:59752', '/10.251.42.84']",['blk_5760391051658436046'],Anomaly
201,81110,11431,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766'],Unavailable
202,81110,11448,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.214.18', 'blk_-7555801584297376435', '67108864']",['blk_-7555801584297376435'],Normal
203,81110,11505,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-5949883083428548093 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.26.177', 'blk_-5949883083428548093', '67108864']",['blk_-5949883083428548093'],Normal
204,81110,11521,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921'],Unavailable
205,81110,11538,5164,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4196449318426994195 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-4196449318426994195']",['blk_-4196449318426994195'],Normal
206,81110,11713,5420,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4238127626194855481 src: /10.250.11.100:59324 dest: /10.250.11.100:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_4238127626194855481', '/10.250.11.100:59324', '/10.250.11.100']",['blk_4238127626194855481'],Normal
207,81110,11731,5472,INFO,dfs.DataNode$PacketResponder,Received block blk_-3805070405372551730 of size 67108864 from /10.251.109.236,E3,Received block <*> of size <*> from <*>,"['blk_-3805070405372551730', '67108864', '10.251.109.236']",['blk_-3805070405372551730'],Normal
208,81110,11846,5274,INFO,dfs.DataNode$PacketResponder,Received block blk_-2013946318750925538 of size 67108864 from /10.251.126.22,E3,Received block <*> of size <*> from <*>,"['blk_-2013946318750925538', '67108864', '10.251.126.22']",['blk_-2013946318750925538'],Normal
209,81110,11925,5356,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3278280638950561822 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_3278280638950561822']",['blk_3278280638950561822'],Normal
210,81110,12005,5368,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-26568864070436835 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-26568864070436835']",['blk_-26568864070436835'],Normal
211,81110,12245,5396,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-9161369067334198861 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_-9161369067334198861']",['blk_-9161369067334198861'],Normal
212,81110,12351,5301,INFO,dfs.DataNode$PacketResponder,Received block blk_-1094025072435547068 of size 67108864 from /10.251.66.3,E3,Received block <*> of size <*> from <*>,"['blk_-1094025072435547068', '67108864', '10.251.66.3']",['blk_-1094025072435547068'],Normal
213,81110,12357,5523,INFO,dfs.DataNode$PacketResponder,Received block blk_6534693994677948144 of size 67108864 from /10.251.201.204,E3,Received block <*> of size <*> from <*>,"['blk_6534693994677948144', '67108864', '10.251.201.204']",['blk_6534693994677948144'],Normal
214,81110,12426,5538,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7672124247291403094 src: /10.251.66.3:55531 dest: /10.251.66.3:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_7672124247291403094', '/10.251.66.3:55531', '/10.251.66.3']",['blk_7672124247291403094'],Normal
215,81110,12522,5491,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5569558931000121451 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-5569558931000121451']",['blk_-5569558931000121451'],Normal
216,81110,12753,5586,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4566099704755845087 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-4566099704755845087']",['blk_-4566099704755845087'],Normal
217,81110,12835,5558,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8093500164295459838 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_-8093500164295459838']",['blk_-8093500164295459838'],Normal
218,81110,12855,5509,INFO,dfs.DataNode$PacketResponder,Received block blk_-3787594914477940893 of size 67108864 from /10.251.71.16,E3,Received block <*> of size <*> from <*>,"['blk_-3787594914477940893', '67108864', '10.251.71.16']",['blk_-3787594914477940893'],Normal
219,81110,12857,5605,INFO,dfs.DataNode$PacketResponder,Received block blk_426381928692704514 of size 67108864 from /10.251.122.38,E3,Received block <*> of size <*> from <*>,"['blk_426381928692704514', '67108864', '10.251.122.38']",['blk_426381928692704514'],Normal
220,81110,13125,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001095_0/part-01095. blk_-7413910507260978729,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001095_0/part-01095. blk_-7413910507260978729']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001095_0/part-01095. blk_-7413910507260978729'],Unavailable
221,81110,13220,5704,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4774656339381154282 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_4774656339381154282']",['blk_4774656339381154282'],Normal
222,81110,13231,5659,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8227485321105019293 src: /10.251.195.33:56999 dest: /10.251.195.33:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-8227485321105019293', '/10.251.195.33:56999', '/10.251.195.33']",['blk_-8227485321105019293'],Normal
223,81110,13306,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_5210211633167259832 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.75.79', 'blk_5210211633167259832', '67108864']",['blk_5210211633167259832'],Normal
224,81110,13406,5493,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2917692073041583988 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_2917692073041583988']",['blk_2917692073041583988'],Normal
225,81110,13412,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-8558845834445970595 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.199.159', 'blk_-8558845834445970595', '67108864']",['blk_-8558845834445970595'],Normal
226,81110,13502,5576,INFO,dfs.DataNode$PacketResponder,Received block blk_3852281952649038166 of size 67108864 from /10.251.122.65,E3,Received block <*> of size <*> from <*>,"['blk_3852281952649038166', '67108864', '10.251.122.65']",['blk_3852281952649038166'],Normal
227,81110,13506,5649,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5442040196315589272 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-5442040196315589272']",['blk_-5442040196315589272'],Normal
228,81110,13537,5804,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6486714614940767660 src: /10.250.11.53:48454 dest: /10.250.11.53:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-6486714614940767660', '/10.250.11.53:48454', '/10.250.11.53']",['blk_-6486714614940767660'],Anomaly
229,81110,13542,5646,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_755689327380778318 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_755689327380778318']",['blk_755689327380778318'],Normal
230,81110,13545,5696,INFO,dfs.DataNode$PacketResponder,Received block blk_-8847552694913526632 of size 67108864 from /10.251.201.204,E3,Received block <*> of size <*> from <*>,"['blk_-8847552694913526632', '67108864', '10.251.201.204']",['blk_-8847552694913526632'],Normal
231,81110,13559,5614,INFO,dfs.DataNode$PacketResponder,Received block blk_7736147489540456118 of size 67108864 from /10.251.74.227,E3,Received block <*> of size <*> from <*>,"['blk_7736147489540456118', '67108864', '10.251.74.227']",['blk_7736147489540456118'],Normal
232,81110,13715,5706,INFO,dfs.DataNode$PacketResponder,Received block blk_-3677956642639780952 of size 67108864 from /10.251.123.20,E3,Received block <*> of size <*> from <*>,"['blk_-3677956642639780952', '67108864', '10.251.123.20']",['blk_-3677956642639780952'],Normal
233,81110,13721,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3073404534069578592 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.73.220', 'blk_3073404534069578592', '67108864']",['blk_3073404534069578592'],Normal
234,81110,13855,5764,INFO,dfs.DataNode$PacketResponder,Received block blk_1498192967843651378 of size 67108864 from /10.251.42.84,E3,Received block <*> of size <*> from <*>,"['blk_1498192967843651378', '67108864', '10.251.42.84']",['blk_1498192967843651378'],Normal
235,81110,13938,4501,INFO,dfs.DataNode$DataXceiver,Receiving block blk_148513789886825227 src: /10.251.123.33:54308 dest: /10.251.123.33:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_148513789886825227', '/10.251.123.33:54308', '/10.251.123.33']",['blk_148513789886825227'],Normal
236,81110,14002,5798,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7229716389774599497 src: /10.251.201.204:38310 dest: /10.251.201.204:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_7229716389774599497', '/10.251.201.204:38310', '/10.251.201.204']",['blk_7229716389774599497'],Normal
237,81110,14023,5733,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4741107979793372752 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_4741107979793372752']",['blk_4741107979793372752'],Normal
238,81110,14033,5854,INFO,dfs.DataNode$DataXceiver,Receiving block blk_691517018986659607 src: /10.251.195.70:59379 dest: /10.251.195.70:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_691517018986659607', '/10.251.195.70:59379', '/10.251.195.70']",['blk_691517018986659607'],Normal
239,81110,14043,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6002109944224710483 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.203.129', 'blk_6002109944224710483', '67108864']",['blk_6002109944224710483'],Normal
240,81110,14050,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_5095897972833086609 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.122.65', 'blk_5095897972833086609', '67108864']",['blk_5095897972833086609'],Normal
241,81110,14138,5832,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3802183646922512795 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-3802183646922512795']",['blk_-3802183646922512795'],Normal
242,81110,14145,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_9072829105973334075 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.201.204', 'blk_9072829105973334075', '67108864']",['blk_9072829105973334075'],Normal
243,81110,14207,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844'],Unavailable
244,81110,14257,5803,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1997668456720275587 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_1997668456720275587']",['blk_1997668456720275587'],Normal
245,81110,14314,5599,INFO,dfs.DataNode$PacketResponder,Received block blk_3304535870056962597 of size 67108864 from /10.251.203.166,E3,Received block <*> of size <*> from <*>,"['blk_3304535870056962597', '67108864', '10.251.203.166']",['blk_3304535870056962597'],Normal
246,81110,14349,5817,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4853183643928986291 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-4853183643928986291']",['blk_-4853183643928986291'],Normal
247,81110,14421,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_6828121630547887549 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.107.196', 'blk_6828121630547887549', '67108864']",['blk_6828121630547887549'],Normal
248,81110,14423,5775,INFO,dfs.DataNode$PacketResponder,Received block blk_3084588477220583373 of size 67108864 from /10.251.125.174,E3,Received block <*> of size <*> from <*>,"['blk_3084588477220583373', '67108864', '10.251.125.174']",['blk_3084588477220583373'],Normal
249,81110,14428,5801,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-653434419514937486 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-653434419514937486']",['blk_-653434419514937486'],Normal
250,81110,14519,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304'],Unavailable
251,81110,14520,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_-5511630179413516751 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.111.130', 'blk_-5511630179413516751', '67108864']",['blk_-5511630179413516751'],Normal
252,81110,14536,6005,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4404895858852856851 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_4404895858852856851']",['blk_4404895858852856851'],Normal
253,81110,14727,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824'],Unavailable
254,81110,14738,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282'],Unavailable
255,81110,14808,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-5404881839098659470 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.122.38', 'blk_-5404881839098659470', '67108864']",['blk_-5404881839098659470'],Normal
256,81110,14847,5846,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_703046261120042821 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_703046261120042821']",['blk_703046261120042821'],Normal
257,81110,14914,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454'],Unavailable
258,81110,14953,5959,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6465095458973828118 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_6465095458973828118']",['blk_6465095458973828118'],Normal
259,81110,15013,6133,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-9110604833387121363 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-9110604833387121363']",['blk_-9110604833387121363'],Normal
260,81110,15018,5852,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5977008528949258706 src: /10.251.214.32:43860 dest: /10.251.214.32:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_5977008528949258706', '/10.251.214.32:43860', '/10.251.214.32']",['blk_5977008528949258706'],Normal
261,81110,15024,5938,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3781645897486585075 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_3781645897486585075']",['blk_3781645897486585075'],Normal
262,81110,15031,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_-1635752698830216319 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.250.11.194', 'blk_-1635752698830216319', '67108864']",['blk_-1635752698830216319'],Normal
263,81110,15334,5970,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3070718541088657475 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_3070718541088657475']",['blk_3070718541088657475'],Normal
264,81110,15340,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552']",['/user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552'],Unavailable
265,81110,15423,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_6080034782037237879 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.197.161', 'blk_6080034782037237879', '67108864']",['blk_6080034782037237879'],Normal
